order_id,customer_id,product_id,category,price,cost,quantity,discount,delivery_days,order_date,return_date,is_returned,return_reason,revenue,nominal_profit,profit_after_return,location,customer_age,customer_tenure_months
O229,C15,P124,Sports,30.42,24.23,2,0.22,6,2023-02-25,,0,,47.46,-1.0,-1.0,North,42,49
O230,C427,P1,Beauty,73.44,45.87,1,0.21,4,2024-04-29,,0,,58.02,12.15,12.15,West,62,8
O231,C423,P179,Toys,33.45,24.11,2,0.17,4,2024-06-15,,0,,55.53,7.31,7.31,South,30,55
O232,C390,P94,Apparel,272.77,213.4,1,0.26,4,2023-12-28,,0,,201.85,-11.55,-11.55,North,40,12
O233,C445,P11,Beauty,87.37,76.86,1,0.11,2,2023-10-11,,0,,77.76,0.9,0.9,South,66,3
O234,C86,P57,Electronics,171.91,94.74,1,0.29,5,2023-01-18,,0,,122.06,27.32,27.32,South,60,3
O235,C436,P174,Toys,125.66,83.77,2,0.02,4,2023-09-23,,0,,246.29,78.75,78.75,West,30,6
O236,C53,P169,Beauty,50.12,37.14,1,0.16,1,2023-09-06,,0,,42.1,4.96,4.96,East,38,42
O237,C187,P2,Sports,171.85,153.26,1,0.28,8,2024-03-07,,0,,123.73,-29.53,-29.53,East,50,18
O238,C85,P28,Apparel,125.66,103.6,3,0.11,7,2023-09-23,,0,,335.51,24.71,24.71,North,46,58
O239,C231,P95,Beauty,135.97,120.67,1,0.21,8,2023-09-07,2023-09-21,1,Size Issue,107.42,-13.25,-54.08,West,26,20
O240,C237,P176,Electronics,225.77,195.89,2,0.05,9,2023-02-13,,0,,428.96,37.18,37.18,West,26,44
O241,C288,P39,Beauty,111.11,70.51,2,0.25,7,2023-09-12,2023-09-26,1,Changed Mind,166.66,25.64,-103.15,West,43,20
O242,C353,P165,Apparel,254.19,173.18,2,0.12,3,2024-02-23,,0,,447.37,101.01,101.01,East,25,33
O243,C397,P42,Home,125.3,96.81,1,0.11,9,2024-02-19,,0,,111.52,14.71,14.71,South,52,59
O244,C341,P154,Sports,253.29,132.51,1,0.16,1,2024-07-06,,0,,212.76,80.25,80.25,South,36,16
O245,C82,P146,Apparel,267.12,156.73,1,0.24,1,2024-03-28,,0,,203.01,46.28,46.28,West,41,32
O246,C372,P140,Apparel,11.5,10.0,1,0.14,4,2024-06-19,,0,,9.89,-0.11,-0.11,West,49,34
O247,C36,P163,Sports,289.92,186.75,2,0.25,3,2023-08-02,,0,,434.88,61.38,61.38,North,57,9
O248,C318,P200,Toys,37.31,29.49,1,0.2,5,2023-03-25,,0,,29.85,0.36,0.36,East,19,46
O249,C498,P113,Home,175.96,112.63,2,0.16,3,2023-01-01,,0,,295.61,70.35,70.35,East,63,35
O250,C393,P25,Toys,242.91,187.25,1,0.24,6,2024-02-18,,0,,184.61,-2.64,-2.64,East,48,50
O251,C305,P174,Toys,125.66,83.77,1,0.07,1,2023-07-30,,0,,116.86,33.09,33.09,North,53,53
O252,C50,P86,Beauty,99.34,80.72,1,0.01,1,2023-03-21,,0,,98.35,17.63,17.63,South,68,25
O253,C170,P170,Beauty,48.5,29.51,1,0.11,4,2023-06-11,,0,,43.16,13.65,13.65,North,41,20
O254,C28,P15,Electronics,110.07,96.13,1,0.09,3,2024-03-04,2024-03-16,1,Not as described,100.16,4.03,-59.1,South,59,3
O255,C475,P198,Beauty,109.15,94.44,1,0.22,2,2024-01-25,,0,,85.14,-9.3,-9.3,West,66,58
O256,C178,P198,Beauty,109.15,94.44,2,0.12,9,2024-08-04,,0,,192.1,3.22,3.22,South,54,22
O257,C363,P45,Sports,205.95,143.84,2,0.13,4,2023-09-30,,0,,358.35,70.67,70.67,West,35,39
O258,C184,P187,Sports,63.03,41.42,2,0.11,1,2023-12-31,,0,,112.19,29.35,29.35,North,24,26
O259,C102,P62,Sports,255.53,152.15,1,0.09,4,2023-12-02,,0,,232.53,80.38,80.38,East,66,59
O260,C153,P18,Toys,163.97,126.84,3,0.07,5,2024-03-07,,0,,457.48,76.96,76.96,East,25,35
O261,C469,P67,Electronics,281.33,200.79,2,0.3,9,2023-11-24,,0,,393.86,-7.72,-7.72,North,65,50
O262,C108,P160,Beauty,104.73,68.63,1,0.16,7,2023-07-15,,0,,87.97,19.34,19.34,East,40,45
O263,C248,P125,Home,70.59,56.96,2,0.12,4,2024-01-12,,0,,124.24,10.32,10.32,South,28,19
O264,C103,P163,Sports,289.92,186.75,1,0.14,1,2023-11-06,,0,,249.33,62.58,62.58,East,24,59
O265,C486,P154,Sports,253.29,132.51,1,0.1,7,2024-03-18,,0,,227.96,95.45,95.45,South,28,51
O266,C496,P186,Beauty,37.22,29.77,2,0.02,6,2023-11-07,2023-11-15,1,Size Issue,72.95,13.41,-50.18,North,68,15
O267,C469,P141,Electronics,192.09,166.67,1,0.1,7,2024-03-05,,0,,172.88,6.21,6.21,North,65,50
O268,C113,P49,Apparel,211.78,109.21,1,0.14,9,2024-05-26,,0,,182.13,72.92,72.92,West,46,27
O269,C296,P20,Beauty,170.34,149.48,2,0.29,4,2024-07-05,2024-07-15,1,Size Issue,241.88,-57.08,-99.4,East,56,44
O270,C155,P34,Beauty,258.92,157.83,1,0.0,7,2023-06-20,2023-06-23,1,Changed Mind,258.92,101.09,-187.0,South,20,6
O271,C381,P189,Home,195.1,141.96,1,0.17,1,2023-01-18,,0,,161.93,19.97,19.97,North,24,6
O272,C385,P176,Electronics,225.77,195.89,1,0.11,3,2023-07-05,,0,,200.94,5.05,5.05,North,26,39
O273,C351,P79,Beauty,61.02,42.54,1,0.13,4,2023-08-24,,0,,53.09,10.55,10.55,North,41,33
O274,C39,P156,Sports,82.57,44.81,1,0.25,2,2023-08-22,,0,,61.93,17.12,17.12,East,28,37
O275,C87,P7,Home,211.93,135.32,1,0.11,2,2023-02-23,2023-03-05,1,Changed Mind,188.62,53.3,-127.96,North,39,56
O276,C386,P132,Sports,49.62,26.46,1,0.07,4,2023-07-03,,0,,46.15,19.69,19.69,South,68,31
O277,C188,P129,Home,95.63,56.9,1,0.25,6,2023-03-03,,0,,71.72,14.82,14.82,West,40,50
O278,C379,P20,Beauty,170.34,149.48,2,0.2,9,2023-06-04,2023-06-15,1,Damaged,272.54,-26.42,-130.06,West,38,3
O279,C59,P197,Electronics,44.85,35.88,1,0.02,4,2024-05-19,,0,,43.95,8.07,8.07,South,43,11
O280,C491,P177,Beauty,82.75,44.11,1,0.15,3,2023-06-24,,0,,70.34,26.23,26.23,West,69,3
O281,C181,P172,Beauty,217.23,115.24,1,0.03,9,2023-02-07,,0,,210.71,95.47,95.47,South,48,54
O282,C57,P128,Home,83.71,64.66,1,0.22,3,2023-06-06,,0,,65.29,0.63,0.63,South,27,25
O283,C285,P185,Apparel,79.54,51.76,1,0.3,7,2023-12-22,,0,,55.68,3.92,3.92,West,68,24
O284,C286,P66,Beauty,256.77,167.18,1,0.02,2,2024-04-28,,0,,251.63,84.45,84.45,West,53,58
O285,C47,P198,Beauty,109.15,94.44,1,0.22,1,2024-06-27,2024-07-11,1,Changed Mind,85.14,-9.3,-44.92,North,53,29
O286,C266,P100,Sports,76.75,51.46,1,0.13,4,2024-01-24,,0,,66.77,15.31,15.31,East,44,16
O287,C97,P168,Beauty,212.86,141.44,1,0.12,5,2024-03-06,,0,,187.32,45.88,45.88,South,66,19
O288,C168,P12,Home,293.22,250.61,1,0.19,7,2024-07-25,2024-08-04,1,Changed Mind,237.51,-13.1,-119.2,North,52,22
O289,C22,P70,Toys,178.4,110.44,2,0.29,4,2023-04-01,,0,,253.33,32.45,32.45,West,53,42
O290,C307,P75,Toys,98.56,63.27,1,0.12,6,2023-09-28,,0,,86.73,23.46,23.46,North,37,2
O291,C425,P140,Apparel,11.5,10.0,1,0.05,2,2024-06-28,,0,,10.92,0.92,0.92,North,50,36
O292,C454,P118,Beauty,87.86,52.67,1,0.13,3,2024-05-15,,0,,76.44,23.77,23.77,North,56,7
O293,C285,P138,Toys,187.34,117.85,1,0.23,1,2023-10-12,,0,,144.25,26.4,26.4,West,68,24
O294,C285,P176,Electronics,225.77,195.89,2,0.18,7,2023-06-20,,0,,370.26,-21.52,-21.52,West,68,24
O295,C366,P67,Electronics,281.33,200.79,1,0.01,6,2023-10-22,,0,,278.52,77.73,77.73,South,32,39
O296,C457,P36,Toys,73.87,48.08,1,0.09,8,2024-05-25,,0,,67.22,19.14,19.14,North,18,30
O297,C25,P123,Toys,279.7,203.79,1,0.29,2,2024-02-08,,0,,198.59,-5.2,-5.2,South,22,18
O298,C279,P19,Electronics,139.86,104.38,2,0.03,3,2024-01-18,,0,,271.33,62.57,62.57,North,38,52
O299,C114,P147,Beauty,18.01,11.13,1,0.25,9,2024-07-03,,0,,13.51,2.38,2.38,West,66,38
O300,C77,P170,Beauty,48.5,29.51,1,0.19,9,2023-02-01,,0,,39.29,9.78,9.78,South,41,13
O301,C328,P117,Apparel,65.36,51.11,2,0.28,7,2023-02-12,,0,,94.12,-8.1,-8.1,West,42,41
O302,C290,P195,Apparel,174.15,135.26,1,0.15,1,2023-08-20,,0,,148.03,12.77,12.77,South,38,15
O303,C181,P39,Beauty,111.11,70.51,1,0.27,7,2024-03-30,,0,,81.11,10.6,10.6,South,48,54
O304,C82,P153,Home,294.73,260.39,1,0.22,2,2024-01-03,,0,,229.89,-30.5,-30.5,West,41,32
O305,C173,P84,Toys,225.81,132.12,1,0.14,2,2023-04-08,,0,,194.2,62.08,62.08,East,63,50
O306,C486,P171,Beauty,291.17,161.1,1,0.06,1,2024-02-29,,0,,273.7,112.6,112.6,South,28,51
O307,C152,P60,Beauty,90.87,76.95,2,0.07,3,2023-06-28,,0,,169.02,15.12,15.12,North,46,45
O308,C426,P61,Beauty,213.1,154.44,1,0.18,7,2023-01-28,2023-02-09,1,Damaged,174.74,20.3,-104.52,West,33,45
O309,C442,P20,Beauty,170.34,149.48,2,0.12,2,2023-01-09,,0,,299.8,0.84,0.84,North,63,56
O310,C328,P27,Beauty,295.19,162.77,3,0.03,3,2023-10-07,,0,,859.0,370.69,370.69,West,42,41
O311,C166,P153,Home,294.73,260.39,1,0.07,4,2024-07-10,,0,,274.1,13.71,13.71,North,25,37
O312,C109,P116,Electronics,98.65,64.24,1,0.17,8,2024-08-22,,0,,81.88,17.64,17.64,East,68,25
O313,C359,P56,Sports,289.97,229.85,1,0.04,8,2024-06-10,,0,,278.37,48.52,48.52,East,33,13
O314,C292,P180,Apparel,134.21,75.95,1,0.24,5,2024-07-16,,0,,102.0,26.05,26.05,North,57,30
O315,C118,P132,Sports,49.62,26.46,1,0.11,6,2023-07-05,,0,,44.16,17.7,17.7,East,33,45
O316,C251,P141,Electronics,192.09,166.67,1,0.25,1,2023-05-05,,0,,144.07,-22.6,-22.6,East,38,3
O317,C61,P115,Electronics,31.85,22.06,1,0.23,3,2024-05-10,,0,,24.52,2.46,2.46,South,52,34
O318,C439,P31,Home,53.71,44.48,1,0.18,5,2023-01-02,,0,,44.04,-0.44,-0.44,West,49,22
O319,C34,P182,Apparel,26.88,21.8,1,0.13,1,2024-05-03,,0,,23.39,1.59,1.59,South,46,47
O320,C391,P48,Beauty,167.02,146.09,1,0.07,1,2024-04-30,2024-05-08,1,Damaged,155.33,9.24,-89.28,North,46,8
O321,C499,P95,Beauty,135.97,120.67,3,0.13,3,2024-02-02,,0,,354.88,-7.13,-7.13,South,27,26
O322,C397,P166,Sports,66.37,34.04,1,0.12,5,2023-11-16,,0,,58.41,24.37,24.37,South,52,59
O323,C338,P148,Sports,177.87,159.79,1,0.21,2,2024-02-13,,0,,140.52,-19.27,-19.27,East,55,46
O324,C364,P48,Beauty,167.02,146.09,1,0.07,5,2023-07-02,,0,,155.33,9.24,9.24,West,42,2
O325,C315,P198,Beauty,109.15,94.44,3,0.07,1,2023-01-21,,0,,304.53,21.21,21.21,West,51,18
O326,C114,P189,Home,195.1,141.96,1,0.12,8,2023-03-14,2023-03-18,1,Changed Mind,171.69,29.73,-107.71,West,66,38
O327,C229,P9,Home,52.95,40.24,3,0.01,2,2024-03-07,,0,,157.26,36.54,36.54,South,34,47
O328,C140,P110,Home,286.39,170.31,1,0.2,9,2024-02-05,,0,,229.11,58.8,58.8,North,49,2
O329,C377,P96,Beauty,111.52,86.45,1,0.06,3,2024-05-04,,0,,104.83,18.38,18.38,West,40,40
O330,C355,P157,Home,21.26,13.48,1,0.15,3,2023-10-06,,0,,18.07,4.59,4.59,South,38,41
O331,C153,P23,Beauty,117.2,88.43,2,0.11,4,2024-03-17,2024-03-23,1,Changed Mind,208.62,31.76,-127.19,East,25,35
O332,C497,P126,Beauty,204.63,169.66,1,0.09,3,2024-03-11,,0,,186.21,16.55,16.55,West,62,33
O333,C214,P133,Toys,215.58,153.35,1,0.04,7,2024-04-17,2024-04-25,1,Changed Mind,206.96,53.61,-137.28,East,61,29
O334,C260,P191,Home,200.56,103.23,1,0.22,9,2024-06-11,,0,,156.44,53.21,53.21,South,55,25
O335,C4,P144,Sports,125.07,66.31,1,0.14,2,2023-04-13,,0,,107.56,41.25,41.25,North,25,41
O336,C49,P14,Sports,19.58,9.91,1,0.27,3,2024-07-15,,0,,14.29,4.38,4.38,South,18,3
O337,C298,P57,Electronics,171.91,94.74,1,0.17,5,2023-03-16,,0,,142.69,47.95,47.95,North,52,36
O338,C53,P181,Apparel,209.66,139.32,1,0.15,5,2023-11-25,,0,,178.21,38.89,38.89,East,38,42
O339,C358,P52,Electronics,294.83,212.04,1,0.03,4,2024-05-31,,0,,285.99,73.95,73.95,South,54,33
O340,C328,P38,Home,244.76,182.91,1,0.19,2,2024-07-20,,0,,198.26,15.35,15.35,West,42,41
O341,C484,P92,Sports,293.88,233.58,1,0.16,7,2023-10-18,2023-10-21,1,Size Issue,246.86,13.28,-137.07,West,63,39
O342,C277,P48,Beauty,167.02,146.09,2,0.13,5,2023-10-02,,0,,290.61,-1.57,-1.57,East,34,46
O343,C111,P186,Beauty,37.22,29.77,1,0.19,9,2023-12-04,,0,,30.15,0.38,0.38,West,49,42
O344,C109,P109,Apparel,226.84,193.3,1,0.04,3,2023-10-20,2023-11-02,1,Size Issue,217.77,24.47,-128.12,East,68,25
O345,C384,P150,Toys,204.89,133.93,1,0.28,6,2023-11-17,,0,,147.52,13.59,13.59,North,24,9
O346,C462,P191,Home,200.56,103.23,1,0.11,1,2024-04-20,,0,,178.5,75.27,75.27,South,31,20
O347,C11,P127,Toys,114.01,90.94,1,0.12,1,2024-01-21,,0,,100.33,9.39,9.39,North,43,5
O348,C374,P136,Sports,131.74,117.4,1,0.01,3,2024-04-25,,0,,130.42,13.02,13.02,East,33,55
O349,C362,P118,Beauty,87.86,52.67,1,0.13,7,2023-10-19,,0,,76.44,23.77,23.77,South,42,22
O350,C159,P119,Apparel,150.73,95.28,1,0.02,1,2023-08-13,,0,,147.72,52.44,52.44,East,64,10
O351,C96,P58,Beauty,265.96,159.58,1,0.29,6,2023-08-20,,0,,188.83,29.25,29.25,North,58,24
O352,C83,P54,Apparel,85.64,62.3,1,0.29,2,2024-02-02,,0,,60.8,-1.5,-1.5,South,50,29
O353,C12,P155,Beauty,259.52,170.71,1,0.12,4,2024-06-02,2024-06-07,1,Damaged,228.38,57.67,-150.02,North,30,54
O354,C254,P184,Toys,138.28,123.64,1,0.15,1,2023-08-18,,0,,117.54,-6.1,-6.1,North,58,58
O355,C63,P185,Apparel,79.54,51.76,1,0.07,7,2023-07-17,,0,,73.97,22.21,22.21,East,42,15
O356,C480,P62,Sports,255.53,152.15,1,0.03,9,2023-10-26,,0,,247.86,95.71,95.71,North,54,15
O357,C241,P187,Sports,63.03,41.42,3,0.17,3,2024-06-11,,0,,156.94,32.68,32.68,South,21,21
O358,C24,P64,Toys,127.31,101.33,1,0.03,2,2023-12-11,2023-12-20,1,Damaged,123.49,22.16,-79.83,South,21,50
O359,C71,P151,Sports,105.16,83.59,1,0.26,4,2023-12-14,,0,,77.82,-5.77,-5.77,North,51,6
O360,C248,P170,Beauty,48.5,29.51,3,0.04,5,2024-04-07,,0,,139.68,51.15,51.15,South,28,19
O361,C197,P90,Sports,82.63,74.23,1,0.15,1,2023-11-25,2023-12-01,1,Size Issue,70.24,-3.99,-40.12,West,18,12
O362,C67,P149,Beauty,137.16,106.82,1,0.19,5,2023-05-14,,0,,111.1,4.28,4.28,South,19,5
O363,C309,P46,Apparel,223.21,173.47,1,0.16,3,2024-04-26,,0,,187.5,14.03,14.03,South,52,8
O364,C236,P176,Electronics,225.77,195.89,1,0.13,1,2023-12-30,,0,,196.42,0.53,0.53,West,56,17
O365,C410,P195,Apparel,174.15,135.26,2,0.05,8,2023-08-29,,0,,330.88,60.37,60.37,East,54,14
O366,C484,P150,Toys,204.89,133.93,1,0.17,1,2024-06-12,,0,,170.06,36.13,36.13,West,63,39
O367,C441,P69,Electronics,204.01,133.8,1,0.13,3,2023-09-26,,0,,177.49,43.69,43.69,East,56,32
O368,C289,P131,Home,256.11,176.99,1,0.04,6,2023-08-16,,0,,245.87,68.88,68.88,East,46,46
O369,C70,P121,Electronics,124.46,74.86,1,0.11,9,2024-06-26,,0,,110.77,35.91,35.91,South,44,18
O370,C297,P68,Beauty,237.75,166.1,1,0.28,4,2023-04-13,,0,,171.18,5.08,5.08,South,57,20
O371,C205,P60,Beauty,90.87,76.95,1,0.01,5,2024-07-31,,0,,89.96,13.01,13.01,West,40,32
O372,C364,P137,Electronics,84.3,60.9,1,0.24,9,2023-04-30,,0,,64.07,3.17,3.17,West,42,2
O373,C404,P28,Apparel,125.66,103.6,1,0.06,7,2024-01-03,,0,,118.12,14.52,14.52,West,41,58
O374,C4,P89,Sports,194.54,173.08,1,0.05,4,2024-03-21,,0,,184.81,11.73,11.73,North,25,41
O375,C60,P184,Toys,138.28,123.64,1,0.27,9,2023-07-08,,0,,100.94,-22.7,-22.7,South,58,59
O376,C48,P47,Electronics,70.63,45.16,1,0.11,8,2023-12-22,,0,,62.86,17.7,17.7,North,40,9
O377,C95,P186,Beauty,37.22,29.77,1,0.19,4,2024-02-09,,0,,30.15,0.38,0.38,South,37,6
O378,C60,P192,Apparel,136.35,75.48,1,0.22,2,2024-01-23,,0,,106.35,30.87,30.87,South,58,59
O379,C464,P74,Beauty,92.34,77.46,1,0.08,8,2024-01-21,,0,,84.95,7.49,7.49,East,67,4
O380,C330,P97,Beauty,197.08,164.52,1,0.14,9,2023-10-22,,0,,169.49,4.97,4.97,East,52,11
O381,C106,P41,Apparel,282.75,184.96,1,0.13,9,2024-07-23,,0,,245.99,61.03,61.03,East,30,13
O382,C36,P132,Sports,49.62,26.46,2,0.15,7,2023-11-28,,0,,84.35,31.43,31.43,North,57,9
O383,C473,P43,Sports,160.15,101.9,1,0.27,1,2023-05-17,,0,,116.91,15.01,15.01,North,26,41
O384,C436,P74,Beauty,92.34,77.46,2,0.29,8,2023-01-29,,0,,131.12,-23.8,-23.8,West,30,6
O385,C245,P22,Apparel,33.45,28.33,1,0.08,4,2023-03-30,,0,,30.77,2.44,2.44,West,51,59
O386,C356,P52,Electronics,294.83,212.04,1,0.01,4,2024-01-09,,0,,291.88,79.84,79.84,East,34,13
O387,C456,P35,Toys,104.53,61.24,1,0.27,5,2023-09-08,,0,,76.31,15.07,15.07,East,22,49
O388,C166,P149,Beauty,137.16,106.82,1,0.2,5,2023-04-16,2023-04-24,1,Not as described,109.73,2.91,-63.32,North,25,37
O389,C462,P59,Beauty,64.73,47.4,2,0.16,9,2024-06-08,2024-06-20,1,Damaged,108.75,13.95,-68.35,South,31,20
O390,C138,P87,Apparel,167.34,91.26,1,0.28,6,2023-05-23,,0,,120.48,29.22,29.22,North,56,12
O391,C3,P195,Apparel,174.15,135.26,3,0.26,6,2024-02-15,,0,,386.61,-19.17,-19.17,East,23,26
O392,C30,P64,Toys,127.31,101.33,2,0.29,5,2024-05-29,2024-06-07,1,Not as described,180.78,-21.88,-86.45,East,45,35
O393,C298,P193,Toys,221.71,112.07,1,0.07,7,2024-01-30,,0,,206.19,94.12,94.12,North,52,36
O394,C14,P133,Toys,215.58,153.35,1,0.13,3,2024-03-05,,0,,187.55,34.2,34.2,South,35,23
O395,C157,P180,Apparel,134.21,75.95,2,0.03,4,2023-03-27,,0,,260.37,108.47,108.47,West,40,30
O396,C80,P102,Apparel,175.88,115.85,2,0.24,1,2023-06-15,,0,,267.34,35.64,35.64,North,69,40
O397,C162,P189,Home,195.1,141.96,1,0.15,9,2023-08-29,2023-09-09,1,Damaged,165.83,23.87,-101.85,North,68,34
O398,C194,P63,Home,258.33,199.41,1,0.08,5,2023-03-03,,0,,237.66,38.25,38.25,South,46,59
O399,C299,P113,Home,175.96,112.63,1,0.25,5,2023-10-13,2023-10-27,1,Damaged,131.97,19.34,-82.66,South,51,9
O400,C191,P170,Beauty,48.5,29.51,1,0.15,7,2023-03-02,,0,,41.22,11.72,11.72,East,65,29
O401,C315,P116,Electronics,98.65,64.24,1,0.19,9,2023-08-16,,0,,79.91,15.67,15.67,West,51,18
O402,C261,P57,Electronics,171.91,94.74,2,0.03,2,2024-04-12,,0,,333.51,144.03,144.03,South,29,24
O403,C61,P86,Beauty,99.34,80.72,3,0.18,6,2024-07-03,,0,,244.38,2.22,2.22,South,52,34
O404,C359,P165,Apparel,254.19,173.18,1,0.21,3,2024-02-23,2024-03-07,1,Size Issue,200.81,27.63,-121.22,East,33,13
O405,C293,P194,Sports,23.84,12.64,1,0.18,4,2023-11-25,,0,,19.55,6.91,6.91,South,28,14
O406,C378,P109,Apparel,226.84,193.3,1,0.25,6,2023-11-05,,0,,170.13,-23.17,-23.17,South,43,11
O407,C380,P58,Beauty,265.96,159.58,1,0.14,6,2024-04-02,,0,,228.73,69.15,69.15,West,39,59
O408,C80,P178,Apparel,63.46,53.98,1,0.12,9,2023-11-28,,0,,55.84,1.86,1.86,North,69,40
O409,C380,P85,Toys,219.07,192.45,1,0.2,8,2023-09-14,,0,,175.26,-17.19,-17.19,West,39,59
O410,C411,P48,Beauty,167.02,146.09,1,0.23,4,2023-05-16,,0,,128.61,-17.48,-17.48,North,60,11
O411,C157,P195,Apparel,174.15,135.26,2,0.01,7,2023-12-05,,0,,344.82,74.3,74.3,West,40,30
O412,C463,P86,Beauty,99.34,80.72,2,0.18,9,2023-09-27,,0,,162.92,1.48,1.48,North,47,37
O413,C11,P174,Toys,125.66,83.77,1,0.01,9,2023-06-11,2023-06-22,1,Damaged,124.4,40.63,-89.52,North,43,5
O414,C31,P52,Electronics,294.83,212.04,1,0.12,9,2024-08-04,,0,,259.45,47.41,47.41,South,48,38
O415,C61,P200,Toys,37.31,29.49,1,0.17,9,2024-06-24,,0,,30.97,1.48,1.48,South,52,34
O416,C276,P146,Apparel,267.12,156.73,3,0.23,4,2023-06-27,,0,,617.05,146.86,146.86,East,62,27
O417,C154,P8,Home,216.56,148.53,2,0.17,8,2023-09-17,2023-09-23,1,Damaged,359.49,62.43,-217.96,North,18,48
O418,C36,P183,Home,275.41,190.62,2,0.19,9,2024-07-04,,0,,446.16,64.92,64.92,North,57,9
O419,C393,P98,Sports,203.99,172.73,2,0.25,1,2023-05-09,2023-05-19,1,Damaged,305.98,-39.47,-140.26,East,48,50
O420,C374,P99,Apparel,260.61,217.71,1,0.16,2,2023-11-05,2023-11-16,1,Size Issue,218.91,1.2,-117.06,East,33,55
O421,C477,P72,Toys,282.64,147.37,1,0.02,3,2024-06-25,,0,,276.99,129.62,129.62,East,21,34
O422,C454,P134,Home,170.32,114.89,1,0.25,6,2023-11-05,2023-11-10,1,Damaged,127.74,12.85,-77.3,North,56,7
O423,C45,P52,Electronics,294.83,212.04,2,0.29,5,2023-06-11,,0,,418.66,-5.42,-5.42,East,43,59
O424,C73,P158,Home,97.95,55.62,1,0.25,1,2023-11-26,2023-12-04,1,Size Issue,73.46,17.84,-52.65,East,34,48
O425,C494,P81,Electronics,153.23,82.24,1,0.06,2,2024-08-11,,0,,144.04,61.8,61.8,East,37,40
O426,C313,P51,Toys,60.74,53.88,3,0.2,4,2024-01-20,,0,,145.78,-15.86,-15.86,West,62,8
O427,C263,P21,Sports,181.88,159.64,3,0.17,3,2024-08-21,,0,,452.88,-26.04,-26.04,West,59,18
O428,C423,P92,Sports,293.88,233.58,1,0.27,8,2024-07-10,,0,,214.53,-19.05,-19.05,South,30,55
O429,C447,P79,Beauty,61.02,42.54,2,0.25,8,2024-06-11,,0,,91.53,6.45,6.45,East,61,10
O430,C309,P3,Home,127.11,72.47,1,0.17,5,2023-09-30,,0,,105.5,33.03,33.03,South,52,8
O431,C485,P181,Apparel,209.66,139.32,1,0.17,8,2023-04-19,,0,,174.02,34.7,34.7,North,41,42
O432,C262,P124,Sports,30.42,24.23,1,0.23,6,2023-04-21,2023-04-29,1,Size Issue,23.42,-0.81,-18.31,East,40,12
O433,C178,P55,Electronics,298.91,218.31,2,0.03,8,2024-06-16,2024-06-29,1,Changed Mind,579.89,143.27,-368.58,South,54,22
O434,C14,P163,Sports,289.92,186.75,1,0.09,8,2023-12-26,,0,,263.83,77.08,77.08,South,35,23
O435,C251,P135,Apparel,95.99,78.79,3,0.05,2,2023-12-31,2024-01-08,1,Damaged,273.57,37.2,-162.39,East,38,3
O436,C453,P84,Toys,225.81,132.12,1,0.01,6,2023-01-22,,0,,223.55,91.43,91.43,North,42,33
O437,C431,P96,Beauty,111.52,86.45,1,0.29,2,2023-01-23,,0,,79.18,-7.27,-7.27,South,52,55
O438,C479,P36,Toys,73.87,48.08,1,0.23,4,2024-01-11,2024-01-24,1,Size Issue,56.88,8.8,-39.84,West,54,2
O439,C194,P82,Toys,61.86,45.84,1,0.26,9,2023-11-21,2023-12-05,1,Size Issue,45.78,-0.06,-29.86,South,46,59
O440,C70,P138,Toys,187.34,117.85,1,0.28,3,2023-06-25,,0,,134.88,17.03,17.03,South,44,18
O441,C155,P150,Toys,204.89,133.93,1,0.13,9,2024-06-17,,0,,178.25,44.32,44.32,South,20,6
O442,C47,P96,Beauty,111.52,86.45,3,0.06,6,2023-08-09,,0,,314.49,55.14,55.14,North,53,29
O443,C28,P161,Electronics,250.08,147.99,1,0.1,5,2024-08-10,,0,,225.07,77.08,77.08,South,59,3
O444,C217,P102,Apparel,175.88,115.85,1,0.08,8,2023-12-31,,0,,161.81,45.96,45.96,South,39,35
O445,C38,P6,Electronics,81.59,67.13,1,0.14,5,2023-03-17,,0,,70.17,3.04,3.04,South,39,14
O446,C276,P199,Home,36.62,26.88,1,0.16,7,2024-07-25,,0,,30.76,3.88,3.88,East,62,27
O447,C451,P107,Home,91.07,66.71,3,0.29,1,2024-03-12,,0,,193.98,-6.15,-6.15,North,27,54
O448,C191,P6,Electronics,81.59,67.13,1,0.13,7,2024-07-01,2024-07-11,1,Size Issue,70.98,3.85,-44.42,East,65,29
O449,C293,P189,Home,195.1,141.96,1,0.28,3,2023-03-10,,0,,140.47,-1.49,-1.49,South,28,14
O450,C314,P53,Electronics,159.82,106.98,1,0.05,8,2024-04-28,,0,,151.83,44.85,44.85,North,60,21
O451,C478,P164,Toys,142.61,86.13,2,0.22,5,2023-09-29,2023-10-11,1,Changed Mind,222.47,50.21,-143.34,North,29,36
O452,C88,P151,Sports,105.16,83.59,1,0.0,4,2023-02-26,,0,,105.16,21.57,21.57,West,43,40
O453,C462,P161,Electronics,250.08,147.99,1,0.08,4,2023-09-13,2023-09-21,1,Damaged,230.07,82.08,-163.08,South,31,20
O454,C248,P118,Beauty,87.86,52.67,1,0.13,9,2024-01-08,,0,,76.44,23.77,23.77,South,28,19
O455,C30,P157,Home,21.26,13.48,3,0.06,9,2023-04-29,2023-05-04,1,Changed Mind,59.95,19.51,-46.73,East,45,35
O456,C282,P33,Beauty,211.79,123.4,2,0.22,6,2024-03-14,,0,,330.39,83.59,83.59,East,19,29
